date,portfolio_value,top_k_stocks,turnover,transaction_cost,predicted_mean
2024-11-25,364659.4187198968,"['RADICO', 'SAREGAMA', 'KSB', 'CENTRALBK', 'IDEA', 'NCC', 'M&MFIN', 'MARICO', 'UCOBANK', 'OLECTRA', 'ELGIEQUIP', 'ONGC', 'EMAMILTD', 'SIEMENS', 'BALRAMCHIN', 'GILLETTE', 'ASHOKLEY', 'NAVA', 'COLPAL', 'GODREJCP']",2.0,0.01387812,0.0596621111035347
2024-12-02,382944.19243062317,"['TATACOMM', 'ACE', 'ZYDUSLIFE', 'VTL', 'CASTROLIND', 'JKCEMENT', 'SUPREMEIND', 'OFSS', 'PIDILITIND', 'NATCOPHARM', 'PHOENIXLTD', 'JSWSTEEL', 'GRASIM', 'TORNTPOWER', 'APOLLOHOSP', 'WELSPUNLIV', 'MOTILALOFS', 'CESC', 'PAGEIND', 'ULTRACEMCO']",2.0,0.01387812,0.05132950469851494
2024-12-09,396518.82374485326,"['BLUEDART', 'CONCOR', 'VTL', 'JMFINANCIL', 'SUPREMEIND', 'BALKRISIND', 'VOLTAS', 'BAJAJHLDNG', 'TTML', 'TRIDENT', 'SUNDRMFAST', 'KIRLOSENG', 'HEG', 'WELSPUNLIV', 'MOTILALOFS', 'SUNDARMFIN', 'CEATLTD', 'ALOKINDS', 'JKTYRE', 'RKFORGE']",1.6,0.011102496000000002,0.04488915577530861
2024-12-16,327954.0676841531,"['MOTHERSON', 'KSB', 'WOCKPHARMA', 'ACE', 'ZYDUSLIFE', 'DRREDDY', 'SUPREMEIND', 'DLF', 'PHOENIXLTD', 'ABB', 'PRAJIND', 'COROMANDEL', 'KEC', 'AJANTPHARM', 'SUNDARMFIN', 'BRIGADE', 'PAGEIND', 'TECHNOE', 'GODREJIND', 'BLUESTARCO']",1.8,0.012490308,0.03256896883249283
2024-12-23,310155.9139410334,"['IGL', 'DEEPAKFERT', 'BAJAJHLDNG', 'TATACONSUM', 'PFIZER', 'SUNTV', 'ONGC', 'BANKBARODA', 'PHOENIXLTD', 'JSWSTEEL', 'RAMCOCEM', 'GRASIM', 'TORNTPOWER', 'HINDALCO', 'SUNDARMFIN', 'SAIL', 'ITC', 'MRF', 'JINDALSTEL', 'ATUL']",1.8,0.012490308,0.03281872346997261
2024-12-31,314095.9810028548,"['AUROPHARMA', 'BLUEDART', 'KSB', 'LINDEINDIA', 'ZYDUSLIFE', 'KAJARIACER', 'CHENNPETRO', 'CRISIL', 'VOLTAS', 'KOTAKBANK', 'ABB', 'TORNTPOWER', 'EIHOTEL', 'DCMSHRIRAM', 'AKZOINDIA', 'CENTURYPLY', 'MRPL', 'NLCINDIA', 'GLAXO', 'GLENMARK']",1.9000000000000001,0.013184214000000001,0.06482528150081635
2025-01-07,249646.98486241355,"['UPL', 'ASTRAL', 'ZYDUSLIFE', 'VTL', 'NCC', 'SOLARINDS', 'MFSL', '3MINDIA', 'PFIZER', 'RCF', 'IIFL', 'KIRLOSBROS', 'NAVINFLUOR', 'GESHIP', 'JBCHEPHARM', 'AKZOINDIA', 'CHAMBLFERT', 'FACT', 'BIOCON', 'CYIENT']",1.8,0.012490308,0.047659799456596375
2025-01-14,248973.036994069,"['TATAPOWER', 'CONCOR', 'MOTHERSON', 'IOB', 'CENTRALBK', 'VEDL', 'MAHABANK', 'UCOBANK', 'ADANIENT', 'OLECTRA', 'IDBI', 'ADANIPORTS', 'JBMA', 'KIRLOSENG', 'BALRAMCHIN', 'HINDALCO', 'J&KBANK', 'PFC', 'CANBK', 'AMBUJACEM']",2.0,0.01387812,0.0892857238650322
2025-01-21,205977.66179420773,"['BPCL', 'HCLTECH', 'MARICO', 'IOC', 'HINDPETRO', 'JKCEMENT', 'DABUR', 'BRITANNIA', 'PFIZER', 'BERGEPAINT', 'JSWSTEEL', 'CCL', 'APOLLOHOSP', 'BALRAMCHIN', 'GILLETTE', 'CENTURYPLY', 'NLCINDIA', 'ACC', 'COLPAL', 'AIAENG']",1.9000000000000004,0.013184214000000003,0.008981846272945404
2025-01-28,202116.01869709606,"['CHOLAHLDNG', 'M&MFIN', 'ZFCVINDIA', 'SUPREMEIND', 'SOBHA', 'BALKRISIND', 'TVSMOTOR', 'AXISBANK', 'CIPLA', 'ITI', 'BAJFINANCE', 'BALRAMCHIN', 'WELSPUNLIV', 'J&KBANK', 'BAJAJFINSV', 'ASHOKLEY', 'HDFCBANK', 'SHREECEM', 'CHOLAFIN', 'MRF']",1.9,0.013184214,0.053832631558179855
